co2_room,coir50_vwc,coir_vwc,gas_room,offset_from_utc,pressure_room,rh_room,rockwool_vwc,temp_c_room,temp_f_room,time,total_voc_room
1182.0,2.8,,734683,-8.0,1029.7,45.7,22.8,20.3,68.5,2020-10-26 08:37:39,119.0
1097.0,2.8,,734683,-8.0,1029.7,45.7,22.6,20.4,68.7,2020-10-26 08:47:40,106.0
1262.0,2.8,,734683,-8.0,1030.0,44.8,22.6,21.1,70.0,2020-10-26 08:57:41,131.0
1514.0,2.8,,734683,-8.0,1030.1,44.4,22.5,21.5,70.7,2020-10-26 09:07:42,169.0
1562.0,2.8,,734683,-8.0,1030.1,45.0,22.7,21.3,70.3,2020-10-26 09:17:42,177.0
1371.0,2.7,,734683,-8.0,1030.1,45.4,22.8,21.1,70.0,2020-10-26 09:27:43,147.0
1310.0,2.7,,734683,-8.0,1030.3,44.8,23.0,21.4,70.5,2020-10-26 09:37:44,138.0
1550.0,2.7,,734683,-8.0,1030.2,44.3,23.2,21.7,71.1,2020-10-26 09:47:45,175.0
1499.0,2.7,,734683,-8.0,1030.4,44.0,22.7,21.9,71.4,2020-10-26 09:57:45,167.0
1490.0,2.7,,734683,-8.0,1030.4,44.0,22.8,22.0,71.6,2020-10-26 10:07:46,166.0
1550.0,2.7,,734683,-8.0,1030.2,44.4,22.8,22.0,71.6,2020-10-26 10:17:47,175.0
1478.0,2.7,,734683,-8.0,1030.4,44.4,22.5,22.1,71.8,2020-10-26 10:27:47,164.0
1466.0,2.7,,734683,-8.0,1030.4,44.4,22.7,22.1,71.8,2020-10-26 10:37:48,162.0
1405.0,2.7,,734683,-8.0,1030.3,44.2,22.8,22.1,71.8,2020-10-26 10:47:49,153.0
1339.0,2.7,,734683,-8.0,1030.3,44.1,22.7,22.0,71.6,2020-10-26 10:57:50,143.0
1371.0,2.7,,734683,-8.0,1030.2,44.8,22.8,22.0,71.6,2020-10-26 11:07:50,147.0
1360.0,2.7,,734683,-8.0,1030.2,44.9,22.7,22.0,71.6,2020-10-26 11:17:51,146.0
1282.0,2.7,,734683,-8.0,1030.3,44.5,22.7,22.0,71.6,2020-10-26 11:27:52,134.0
1246.0,2.7,,734683,-8.0,1030.2,44.7,22.3,21.8,71.2,2020-10-26 11:37:53,128.0
1132.0,2.7,,734683,-8.0,1030.2,44.6,22.6,21.9,71.4,2020-10-26 11:47:53,111.0
1142.0,2.7,,734683,-8.0,1030.1,45.0,22.6,21.8,71.2,2020-10-26 11:57:54,113.0
1132.0,2.7,,734683,-8.0,1029.9,45.1,22.6,21.8,71.2,2020-10-26 12:07:55,111.0
1168.0,2.7,,734683,-8.0,1029.9,44.9,22.5,21.7,71.1,2020-10-26 12:17:55,117.0
1156.0,2.7,,734683,-8.0,1029.8,45.1,22.3,21.7,71.1,2020-10-26 12:27:56,115.0
1142.0,2.7,,734683,-8.0,1029.8,45.4,22.2,21.7,71.1,2020-10-26 12:37:57,113.0
1097.0,2.7,,734683,-8.0,1029.7,45.2,22.3,21.7,71.1,2020-10-26 12:47:57,106.0
1092.0,2.7,,734683,-8.0,1029.6,45.2,22.0,21.7,71.1,2020-10-26 12:57:58,105.0
1097.0,2.7,,734683,-8.0,1029.5,45.3,22.0,21.7,71.1,2020-10-26 13:07:59,106.0
1168.0,2.7,,734683,-8.0,1029.5,45.4,22.1,21.6,70.9,2020-10-26 13:17:59,117.0
1201.0,2.7,,734683,-8.0,1029.4,45.8,22.2,21.6,70.9,2020-10-26 13:28:00,122.0
1148.0,2.7,,734683,-8.0,1029.3,45.6,22.1,21.6,70.9,2020-10-26 13:38:01,113.0
1148.0,2.7,,734683,-8.0,1029.1,45.6,22.2,21.6,70.9,2020-10-26 13:48:02,95.0
1008.0,2.7,,734683,-8.0,1029.1,45.6,22.1,21.6,70.9,2020-10-26 13:58:02,92.0
982.0,2.6,,734683,-8.0,1029.0,45.3,22.0,21.6,70.9,2020-10-26 14:08:03,88.0
950.0,2.6,,734683,-8.0,1028.9,45.5,22.1,21.5,70.7,2020-10-26 14:18:04,83.0
982.0,2.7,,734683,-8.0,1028.7,45.5,22.1,21.5,70.7,2020-10-26 14:28:04,88.0
940.0,2.6,,734683,-8.0,1028.7,45.4,21.9,21.5,70.7,2020-10-26 14:38:05,82.0
940.0,2.6,,734683,-8.0,1028.7,45.4,21.2,21.5,70.7,2020-10-26 14:48:06,82.0
964.0,2.6,,734683,-8.0,1028.6,45.6,19.7,21.5,70.7,2020-10-26 14:58:07,85.0
1027.0,2.5,,734683,-8.0,1028.5,45.7,25.2,21.5,70.7,2020-10-26 15:08:07,95.0
982.0,2.4,,734683,-8.0,1028.5,45.8,25.6,21.4,70.5,2020-10-26 15:18:08,88.0
1062.0,2.4,,734683,-8.0,1028.5,45.6,25.9,21.5,70.7,2020-10-26 15:28:09,100.0
1078.0,2.4,,734683,-8.0,1028.5,45.6,26.4,21.4,70.5,2020-10-26 15:38:09,103.0
711.0,2.4,,734683,-8.0,1028.4,45.7,26.9,21.4,70.5,2020-10-26 15:48:10,47.0
697.0,2.3,,734683,-8.0,1028.6,45.9,27.2,21.5,70.7,2020-10-26 15:58:11,45.0
658.0,2.3,,734683,-8.0,1028.5,45.9,27.2,21.4,70.5,2020-10-26 16:08:12,39.0
693.0,2.2,,734683,-8.0,1028.4,45.7,27.4,21.4,70.5,2020-10-26 16:18:12,44.0
643.0,2.2,,734683,-8.0,1028.5,45.6,27.4,21.4,70.5,2020-10-26 16:28:13,37.0
702.0,2.2,,734683,-8.0,1028.5,45.8,27.5,21.3,70.3,2020-10-26 16:38:14,46.0
726.0,2.2,,734683,-8.0,1028.6,46.0,27.4,21.4,70.5,2020-10-26 16:48:14,49.0
706.0,2.2,,734683,-8.0,1028.7,45.9,27.3,21.3,70.3,2020-10-26 16:58:15,46.0
737.0,2.2,,734683,-8.0,1028.8,46.3,27.4,21.2,70.2,2020-10-26 17:08:16,51.0
737.0,2.2,,734683,-8.0,1028.7,46.5,27.5,21.2,70.2,2020-10-26 17:18:17,51.0
746.0,2.2,,734683,-8.0,1028.8,46.6,27.6,21.3,70.3,2020-10-26 17:28:17,52.0
693.0,2.2,,734683,-8.0,1028.7,46.7,27.6,21.3,70.3,2020-10-26 17:38:18,44.0
693.0,2.2,,734683,-8.0,1028.7,46.3,27.7,21.4,70.5,2020-10-26 17:48:19,44.0
731.0,2.2,,734683,-8.0,1028.7,46.5,27.9,21.3,70.3,2020-10-26 17:58:19,50.0
746.0,2.2,,734683,-8.0,1028.6,46.6,27.8,21.4,70.5,2020-10-26 18:08:20,52.0
726.0,2.2,,734683,-8.0,1028.5,46.9,27.8,21.2,70.2,2020-10-26 18:18:21,49.0
758.0,2.2,,734683,-8.0,1028.4,47.1,27.9,21.4,70.5,2020-10-26 18:28:22,42.0
687.0,2.2,,734683,-8.0,1028.5,47.2,27.9,21.3,70.3,2020-10-26 18:38:23,43.0
714.0,2.2,,734683,-8.0,1028.5,47.2,27.8,21.3,70.3,2020-10-26 18:48:23,47.0
687.0,2.2,,734683,-8.0,1028.6,47.4,27.8,21.2,70.2,2020-10-26 18:58:24,43.0
726.0,2.2,,734683,-8.0,1028.7,47.4,28.0,21.3,70.3,2020-10-26 19:08:25,49.0
693.0,2.2,,734683,-8.0,1028.6,47.3,28.1,21.3,70.3,2020-10-26 19:18:26,44.0
752.0,2.2,,734683,-8.0,1028.7,47.2,28.0,21.4,70.5,2020-10-26 19:28:27,53.0
758.0,2.1,,734683,-8.0,1028.7,47.0,28.1,21.5,70.7,2020-10-26 19:38:27,54.0
774.0,2.1,,734683,-8.0,1028.8,47.0,28.1,21.5,70.7,2020-10-26 19:48:28,56.0
752.0,2.1,,734683,-8.0,1028.8,47.1,28.2,21.5,70.7,2020-10-26 19:58:29,53.0
758.0,2.1,,734683,-8.0,1028.7,47.1,28.3,21.4,70.5,2020-10-26 20:08:29,54.0
752.0,2.1,,734683,-8.0,1028.8,47.6,28.3,21.1,70.0,2020-10-26 20:18:30,53.0
762.0,2.1,,734683,-8.0,1028.8,47.6,28.3,21.0,69.8,2020-10-26 20:28:31,55.0
778.0,2.1,,734683,-8.0,1028.8,47.8,28.3,20.9,69.6,2020-10-26 20:38:32,57.0
857.0,2.1,,734683,-8.0,1028.8,47.6,28.2,21.3,70.3,2020-10-26 20:48:32,69.0
1136.0,2.0,,734683,-8.0,1028.7,46.4,23.5,22.0,71.6,2020-10-26 20:58:33,112.0
1136.0,2.0,,734683,-8.0,1028.7,47.4,23.3,21.4,70.5,2020-10-26 21:08:34,112.0
927.0,2.0,,734683,-8.0,1028.6,47.6,23.1,21.2,70.2,2020-10-26 21:18:35,80.0
864.0,1.9,,734683,-8.0,1028.6,47.8,23.1,21.1,70.0,2020-10-26 21:28:35,70.0
831.0,1.9,,734683,-8.0,1028.7,48.0,23.1,21.1,70.0,2020-10-26 21:38:36,65.0
808.0,1.9,,734683,-8.0,1028.6,47.8,23.1,21.1,70.0,2020-10-26 21:48:37,62.0
774.0,1.9,,734683,-8.0,1028.6,47.6,23.1,21.2,70.2,2020-10-26 21:58:38,56.0
785.0,1.9,,734683,-8.0,1028.6,47.6,23.1,21.1,70.0,2020-10-26 22:08:38,58.0
769.0,1.9,,734683,-8.0,1028.6,47.8,23.1,20.9,69.6,2020-10-26 22:18:39,56.0
758.0,1.9,,734683,-8.0,1028.6,48.1,23.2,20.8,69.4,2020-10-26 22:28:40,54.0
752.0,1.9,,734683,-8.0,1028.5,48.3,23.2,20.8,69.4,2020-10-26 22:38:41,53.0
746.0,1.9,,734683,-8.0,1028.6,48.4,23.2,20.7,69.3,2020-10-26 22:48:41,52.0
746.0,1.9,,734683,-8.0,1028.5,48.5,23.1,20.7,69.3,2020-10-26 22:58:42,52.0
737.0,1.9,,734683,-8.0,1028.6,48.6,23.1,20.7,69.3,2020-10-26 23:08:43,51.0
726.0,1.8,,734683,-8.0,1028.6,48.5,23.2,20.8,69.4,2020-10-26 23:15:22,49.0
519.0,1.8,,734683,-8.0,1028.6,48.4,23.2,20.8,69.4,2020-10-26 23:19:01,18.0
518.0,1.8,,734683,-8.0,1028.6,48.4,23.2,20.9,69.6,2020-10-26 23:23:23,17.0
546.0,1.8,,734683,-8.0,1028.6,48.3,23.2,20.8,69.4,2020-10-26 23:33:33,22.0
524.0,1.8,,734683,-8.0,1028.5,48.3,23.1,20.8,69.4,2020-10-26 23:43:34,18.0
574.0,1.8,,734683,-8.0,1028.5,48.4,23.2,20.8,69.4,2020-10-26 23:53:35,26.0
569.0,1.8,,734683,-8.0,1028.4,48.5,23.2,20.9,69.6,2020-10-27 00:03:36,25.0
574.0,1.8,,734683,-8.0,1028.3,48.5,23.2,20.8,69.4,2020-10-27 00:13:36,26.0
569.0,1.8,,734683,-8.0,1028.2,48.8,23.2,20.7,69.3,2020-10-27 00:23:37,25.0
569.0,1.8,,734683,-8.0,1028.3,49.0,23.2,20.6,69.1,2020-10-27 00:33:38,25.0
555.0,1.8,,734683,-8.0,1028.3,49.1,23.2,20.5,68.9,2020-10-27 00:43:39,23.0
542.0,1.8,,734683,-8.0,1028.1,49.2,23.2,20.6,69.1,2020-10-27 00:53:40,21.0
546.0,1.8,,734683,-8.0,1028.0,49.3,23.1,20.5,68.9,2020-10-27 01:03:41,22.0
546.0,1.8,,734683,-8.0,1028.1,49.3,23.2,20.5,68.9,2020-10-27 01:13:41,22.0
555.0,1.8,,734683,-8.0,1028.0,49.1,23.2,20.6,69.1,2020-10-27 01:23:42,23.0
555.0,1.8,,734683,-8.0,1028.0,49.1,23.2,20.6,69.1,2020-10-27 01:33:43,23.0
555.0,1.8,,734683,-8.0,1028.1,49.2,23.1,20.7,69.3,2020-10-27 01:43:44,23.0
555.0,1.8,,734683,-8.0,1028.0,49.1,23.2,20.7,69.3,2020-10-27 01:53:44,23.0
570.0,1.8,,734683,-8.0,1028.1,49.2,23.1,20.6,69.1,2020-10-27 02:03:45,25.0
570.0,1.8,,734683,-8.0,1028.0,49.4,23.2,20.5,68.9,2020-10-27 02:13:46,25.0
566.0,1.8,,734683,-8.0,1028.1,49.7,23.1,20.4,68.7,2020-10-27 02:23:47,25.0
566.0,1.8,,734683,-8.0,1028.1,49.9,23.2,20.4,68.7,2020-10-27 02:33:48,25.0
566.0,1.8,,734683,-8.0,1028.0,49.9,23.1,20.4,68.7,2020-10-27 02:43:49,25.0
566.0,1.8,,734683,-8.0,1028.0,49.8,23.2,20.3,68.5,2020-10-27 02:53:49,25.0
570.0,1.8,,734683,-8.0,1027.9,50.0,23.1,20.3,68.5,2020-10-27 03:03:50,25.0
577.0,1.7,,734683,-8.0,1027.8,49.9,23.1,20.4,68.7,2020-10-27 03:13:51,26.0
570.0,1.7,,734683,-8.0,1027.7,49.8,23.1,20.5,68.9,2020-10-27 03:23:52,25.0
580.0,1.7,,734683,-8.0,1027.7,49.6,23.2,20.5,68.9,2020-10-27 03:33:52,27.0
580.0,1.7,,734683,-8.0,1027.6,49.6,23.1,20.5,68.9,2020-10-27 03:43:53,27.0
577.0,1.7,,734683,-8.0,1027.6,49.6,23.2,20.5,68.9,2020-10-27 03:53:54,26.0
570.0,1.7,,734683,-8.0,1027.4,49.6,23.2,20.5,68.9,2020-10-27 04:03:55,25.0
566.0,1.7,,734683,-8.0,1027.5,49.9,23.1,20.4,68.7,2020-10-27 04:13:55,25.0
566.0,1.7,,734683,-8.0,1027.5,50.1,23.2,20.3,68.5,2020-10-27 04:23:56,25.0
570.0,1.7,,734683,-8.0,1027.5,50.2,23.1,20.2,68.4,2020-10-27 04:33:57,25.0
566.0,1.7,,734683,-8.0,1027.6,50.3,23.1,20.3,68.5,2020-10-27 04:43:58,25.0
566.0,1.7,,734683,-8.0,1027.5,50.4,23.1,20.3,68.5,2020-10-27 04:53:59,25.0
570.0,1.7,,734683,-8.0,1027.4,50.4,23.2,20.3,68.5,2020-10-27 05:04:00,25.0
570.0,1.7,,734683,-8.0,1027.3,50.4,23.2,20.3,68.5,2020-10-27 05:14:00,25.0
580.0,1.7,,734683,-8.0,1027.3,50.1,23.2,20.4,68.7,2020-10-27 05:24:01,27.0
580.0,1.7,,734683,-8.0,1027.2,50.0,23.2,20.4,68.7,2020-10-27 05:34:02,27.0
580.0,1.7,,734683,-8.0,1027.0,50.0,23.2,20.4,68.7,2020-10-27 05:44:03,27.0
560.0,1.7,,734683,-8.0,1026.9,50.0,23.2,20.4,68.7,2020-10-27 05:54:03,24.0
476.0,1.7,,734683,-8.0,1026.8,50.1,23.1,20.4,68.7,2020-10-27 06:04:04,11.0
476.0,1.7,,734683,-8.0,1026.8,50.4,23.2,20.3,68.5,2020-10-27 06:14:05,11.0
448.0,1.7,,734683,-8.0,1026.9,50.4,23.2,20.2,68.4,2020-10-27 06:24:06,7.0
480.0,1.7,,734683,-8.0,1026.8,50.5,23.2,20.2,68.4,2020-10-27 06:34:07,12.0
480.0,1.7,,734683,-8.0,1026.9,50.5,23.2,20.2,68.4,2020-10-27 06:44:07,12.0
492.0,1.6,,734683,-8.0,1026.8,50.5,23.1,20.2,68.4,2020-10-27 06:54:08,14.0
487.0,1.7,,734683,-8.0,1026.7,50.6,23.1,20.2,68.4,2020-10-27 07:04:09,13.0
580.0,1.6,,734683,-8.0,1026.7,50.6,23.1,20.1,68.2,2020-10-27 07:14:10,27.0
649.0,1.6,,734683,-8.0,1026.7,50.3,23.1,20.4,68.7,2020-10-27 07:24:11,37.0
649.0,1.6,,734683,-8.0,1026.7,49.7,23.1,20.9,69.6,2020-10-27 07:34:11,37.0
1001.0,1.6,,734683,-8.0,1026.8,49.6,23.2,21.0,69.8,2020-10-27 07:44:12,91.0
1090.0,1.6,,734683,-8.0,1026.8,49.5,23.2,21.1,70.0,2020-10-27 07:54:12,105.0
1128.0,1.6,,734683,-8.0,1026.8,49.4,23.2,21.2,70.2,2020-10-27 08:04:13,110.0
1156.0,1.6,,734683,-8.0,1026.9,49.5,23.2,21.2,70.2,2020-10-27 08:14:14,115.0
1313.0,1.6,,734683,-8.0,1026.8,49.0,23.1,21.8,71.2,2020-10-27 08:24:15,139.0
1313.0,1.6,,734683,-8.0,1026.8,48.8,23.2,22.2,72.0,2020-10-27 08:34:16,139.0
891.0,1.6,,734683,-8.0,1026.9,49.5,23.1,21.9,71.4,2020-10-27 08:44:16,74.0
1255.0,1.6,,734683,-8.0,1027.0,49.3,23.1,22.1,71.8,2020-10-27 08:54:17,130.0
1255.0,1.6,,734683,-8.0,1027.0,49.3,23.1,22.3,72.1,2020-10-27 09:04:18,130.0
1198.0,1.6,,734683,-8.0,1027.1,50.2,23.2,21.9,71.4,2020-10-27 09:14:19,121.0
1277.0,1.6,,734683,-8.0,1027.1,50.6,23.2,21.8,71.2,2020-10-27 09:24:20,133.0
1352.0,1.6,,734683,-8.0,1027.1,50.3,23.2,21.9,71.4,2020-10-27 09:34:21,145.0
1171.0,1.6,,734683,-8.0,1027.2,49.4,23.2,22.1,71.8,2020-10-27 09:44:21,117.0
5197.0,1.4,,734683,-8.0,1027.1,49.6,7.0,22.2,72.0,2020-10-27 09:54:22,730.0
5907.0,1.4,,734683,-8.0,1027.1,49.3,7.0,22.1,71.8,2020-10-27 10:04:23,838.0
5509.0,1.6,,734683,-8.0,1027.0,49.5,7.2,22.0,71.6,2020-10-27 10:14:23,778.0
5262.0,1.6,,734683,-8.0,1026.9,49.6,7.3,21.8,71.2,2020-10-27 10:24:24,740.0
5805.0,1.7,,734683,-8.0,1026.8,49.6,7.3,21.7,71.1,2020-10-27 10:34:25,823.0
4864.0,1.6,,734683,-8.0,1026.8,49.7,7.2,21.6,70.9,2020-10-27 10:44:25,680.0
4864.0,1.6,,734683,-8.0,1026.8,49.7,7.2,21.5,70.7,2020-10-27 10:54:26,680.0
4517.0,1.6,,734683,-8.0,1026.7,50.1,7.2,21.4,70.5,2020-10-27 11:04:27,627.0
4323.0,1.5,,734683,-8.0,1026.7,50.1,7.2,21.4,70.5,2020-10-27 11:14:27,597.0
4323.0,1.6,,734683,-8.0,1026.6,50.2,7.1,21.3,70.3,2020-10-27 11:24:28,597.0
4041.0,1.6,,734683,-8.0,1026.6,50.1,7.1,21.3,70.3,2020-10-27 11:34:29,554.0
3864.0,1.6,,734683,-8.0,1026.6,50.0,7.1,21.2,70.2,2020-10-27 11:44:30,527.0
3765.0,1.6,,734683,-8.0,1026.6,50.1,7.2,21.2,70.2,2020-10-27 11:54:30,512.0
3681.0,1.5,,734683,-8.0,1026.6,50.1,7.1,21.1,70.0,2020-10-27 12:04:31,499.0
3622.0,1.5,,734683,-8.0,1026.5,50.1,7.1,21.1,70.0,2020-10-27 12:14:32,490.0
3710.0,1.5,,734683,-8.0,1026.3,49.8,7.1,21.2,70.2,2020-10-27 12:24:32,504.0
3765.0,1.6,,734683,-8.0,1026.1,50.0,7.2,21.2,70.2,2020-10-27 12:34:33,512.0
3710.0,1.5,,734683,-8.0,1026.0,50.1,7.1,21.2,70.2,2020-10-27 12:44:34,504.0
3327.0,1.4,,734683,-8.0,1025.9,50.1,7.0,21.2,70.2,2020-10-27 12:54:34,445.0
3013.0,1.2,,734683,-8.0,1025.7,50.0,6.8,21.1,70.0,2020-10-27 13:04:35,398.0
3191.0,1.1,,734683,-8.0,1025.6,50.1,6.8,21.1,70.0,2020-10-27 13:14:36,425.0
3089.0,1.1,,734683,-8.0,1025.3,50.1,6.8,21.0,69.8,2020-10-27 13:24:37,409.0
2937.0,1.0,,734683,-8.0,1025.1,50.3,6.7,21.0,69.8,2020-10-27 13:34:37,386.0
3057.0,1.1,,734683,-8.0,1024.9,50.5,6.7,21.0,69.8,2020-10-27 13:44:38,404.0
3681.0,1.2,,734683,-8.0,1024.8,50.7,6.8,21.3,70.3,2020-10-27 13:54:39,499.0
4041.0,1.1,,734683,-8.0,1024.7,50.8,6.8,21.4,70.5,2020-10-27 14:04:39,554.0
3864.0,1.1,,734683,-8.0,1024.6,50.9,6.8,21.5,70.7,2020-10-27 14:14:40,527.0
4427.0,1.1,,734683,-8.0,1024.5,50.9,6.8,21.6,70.9,2020-10-27 14:24:41,613.0
4427.0,1.4,,734683,-8.0,1024.5,50.6,6.9,21.6,70.9,2020-10-27 14:34:41,613.0
6111.0,1.5,,734683,-8.0,1024.4,47.8,7.1,21.6,70.9,2020-10-27 14:44:42,870.0
4964.0,1.4,,734683,-8.0,1024.3,48.3,7.1,21.2,70.2,2020-10-27 14:54:43,695.0
4427.0,1.4,,734683,-8.0,1024.2,49.5,7.0,21.1,70.0,2020-10-27 15:04:43,613.0
2850.0,1.4,,734683,-8.0,1024.3,49.7,7.0,21.1,70.0,2020-10-27 15:14:44,373.0
2979.0,7.0,,734683,-8.0,1024.2,50.1,7.0,21.2,70.2,2020-10-27 15:24:45,392.0
2882.0,1.4,,734683,-8.0,1024.2,50.3,7.0,21.1,70.0,2020-10-27 15:34:46,378.0
2772.0,1.4,,734683,-8.0,1024.2,50.4,7.0,21.1,70.0,2020-10-27 15:44:46,361.0
2104.0,1.0,,734683,-8.0,1024.2,50.6,6.7,21.1,70.0,2020-10-27 15:54:47,259.0
2187.0,0.8,,734683,-8.0,1024.1,50.9,6.6,21.1,70.0,2020-10-27 16:04:48,272.0
1916.0,0.7,,734683,-8.0,1024.1,51.3,6.5,21.2,70.2,2020-10-27 16:14:49,230.0
1916.0,0.7,,734683,-8.0,1024.0,51.6,6.5,21.4,70.5,2020-10-27 16:24:49,230.0
3077.0,0.8,,734683,-8.0,1023.9,51.9,6.5,21.5,70.7,2020-10-27 16:34:50,407.0
3443.0,0.8,,734683,-8.0,1023.8,51.5,6.6,21.5,70.7,2020-10-27 16:44:51,463.0
3206.0,0.7,,734683,-8.0,1023.7,51.6,6.6,21.7,71.1,2020-10-27 16:54:52,427.0
3077.0,0.7,,734683,-8.0,1023.7,51.9,6.5,21.6,70.9,2020-10-27 17:04:52,407.0
2689.0,0.8,,734683,-8.0,1023.6,52.3,6.6,21.7,71.1,2020-10-27 17:14:53,348.0
2911.0,0.6,,734683,-8.0,1023.6,52.7,6.4,21.5,70.7,2020-10-27 17:24:54,382.0
2939.0,0.5,,734683,-8.0,1023.5,52.7,6.3,21.7,71.1,2020-10-27 17:34:55,386.0
4290.0,1.8,,734683,-8.0,1023.6,52.4,19.7,21.9,71.4,2020-10-27 17:44:55,592.0
4045.0,1.8,,734683,-8.0,1023.6,52.5,19.5,21.8,71.2,2020-10-27 17:54:56,555.0
4045.0,1.8,,734683,-8.0,1023.5,52.6,18.6,21.8,71.2,2020-10-27 18:04:57,555.0
4002.0,1.8,,734683,-8.0,1023.4,52.6,17.9,21.8,71.2,2020-10-27 18:14:58,548.0
3926.0,1.8,,734683,-8.0,1023.3,52.9,17.6,21.7,71.1,2020-10-27 18:25:59,537.0
4110.0,1.8,,734683,-8.0,1023.3,52.9,16.8,21.7,71.1,2020-10-27 18:36:00,565.0
4178.0,1.7,,734683,-8.0,1023.3,52.9,14.5,21.8,71.2,2020-10-27 18:46:01,575.0
3378.0,1.7,,734683,-8.0,1023.3,53.1,9.0,21.7,71.1,2020-10-27 18:56:02,453.0
